ID	GeneSymbol	mRNA_Accession	adj.P.Val	P.Value	t	B	logFC	Gene.title
10342494		---	0.74105	2.09E-01	-1.4075301	-5.97369	-0.97741298	
10404018	Vmn1r219	NM_134238 	0.74105	2.09E-01	-1.4074714	-5.97376	-0.16023992	vomeronasal 1 receptor 219
10338449		---	0.74105	2.09E-01	1.4073896	-5.97386	0.70848402	
10476660	Mgme1	NM_001289630 	0.74105	2.09E-01	-1.4073746	-5.97388	-0.23761359	mitochondrial genome maintainance exonuclease 1
10442177		ENSMUST00000096981 	0.74105	2.09E-01	-1.407096	-5.97422	-0.20554378	
10507190	Efcab14	NM_172698 	0.74105	2.09E-01	1.407084	-5.97424	0.35747594	EF-hand calcium binding domain 14
10586454	D030028M11Rik	AK050877 	0.74105	2.09E-01	-1.4069796	-5.97436	-0.20299087	RIKEN cDNA D030028M11 gene
10528880	Lmbr1	NM_020295 	0.74105	2.09E-01	1.4068471	-5.97452	0.1770927	limb region 1
10559509	Cdc42ep5	NM_021454 	0.74105	2.09E-01	1.4068364	-5.97454	0.17035433	CDC42 effector protein (Rho GTPase binding) 5
10371067	Pias4	NM_021501 	0.74105	2.09E-01	1.4068203	-5.97456	0.22128606	protein inhibitor of activated STAT 4
10343185		---	0.74105	2.09E-01	-1.4067902	-5.97459	-1.02523345	
10469767	Nxph2	NM_008752 	0.74105	2.09E-01	1.4067183	-5.97468	0.23311552	neurexophilin 2
10528799	Speer4a	NM_029376 	0.74105	2.09E-01	1.4067039	-5.9747	0.30317907	spermatogenesis associated glutamate (E)-rich protein 4A
10493633	Tpm3	NM_001293748 	0.74105	2.09E-01	1.4066958	-5.97471	0.32103422	"tropomyosin 3, gamma"
10542691	Lrmp	NM_001281980 	0.74105	2.09E-01	-1.4066944	-5.97471	-0.52821989	lymphoid-restricted membrane protein
10479217	Zfp965///Zfp967///Zfp966///Gm14326///Gm14391///Zfp970///Gm14430///Zfp971///Gm6710///Zfp973///Gm14403///Zfp931///Gm14325///Gm14440///Gm14327	NM_001177568 	0.741202	2.10E-01	-1.4062669	-5.97523	-0.62577143	zinc finger protein 965///zinc finger protein 967///zinc finger protein 966///predicted gene 14326///predicted gene 14391///zinc finger protein 970///predicted gene 14430///zinc finger protein 971///predicted gene 6710///zinc finger protein 973///predicted gene 14403///zinc finger protein 931///predicted gene 14325///predicted gene 14440///predicted gene 14327
10530615	Ociad2	NM_026950 	0.741202	2.10E-01	-1.4062053	-5.97531	-0.18280729	OCIA domain containing 2
10502199		---	0.741202	2.10E-01	-1.4061703	-5.97535	-0.33172027	
10563387	Gm5897	AK136397 	0.741202	2.10E-01	1.4060957	-5.97544	0.5227056	predicted gene 5897
10459643	4930503L19Rik	NM_172967 	0.741202	2.10E-01	1.4060064	-5.97555	0.92212043	RIKEN cDNA 4930503L19 gene
10343714		---	0.741202	2.10E-01	-1.405976	-5.97559	-0.30572723	
10555811	Olfr628	NM_147097 	0.741202	2.10E-01	-1.4058814	-5.9757	-0.16443946	olfactory receptor 628
10410887	Gm10653///Rps2	NM_008503 	0.741202	2.10E-01	-1.4057235	-5.97589	-0.28665301	ribsomal protein S2 pseudogene///ribosomal protein S2
10409059	Mirlet7d	NR_029656 	0.741202	2.10E-01	1.4057122	-5.97591	0.29423133	microRNA let7d
10348945		ENSMUST00000180540 	0.741202	2.10E-01	1.405585	-5.97606	0.20557601	
10511665	Necab1	NM_178617 	0.741202	2.10E-01	-1.4055432	-5.97611	-0.2485808	N-terminal EF-hand calcium binding protein 1
10578253	Sgcz	NM_145841 	0.741202	2.10E-01	1.4055389	-5.97612	0.23301853	sarcoglycan zeta
10436788	Hunk	NM_015755 	0.741202	2.10E-01	-1.4054592	-5.97622	-0.17938421	hormonally upregulated Neu-associated kinase
10542040	Parp11	NM_181402 	0.741202	2.10E-01	-1.4054298	-5.97625	-0.60638427	"poly (ADP-ribose) polymerase family, member 11"
10484650	Olfr1105	NM_001011825 	0.741202	2.10E-01	1.4054093	-5.97628	0.2356235	olfactory receptor 1105
10608706		---	0.741442	2.10E-01	-1.4050587	-5.9767	-0.30811676	
10436588	Mir99ahg	XR_397116 	0.741442	2.10E-01	-1.4050177	-5.97675	-0.25882551	Mir99a and Mirlet7c-1 host gene (non-protein coding)
10427494		---	0.741515	2.10E-01	-1.4048694	-5.97693	-0.23401164	
10455719	Gykl1	NM_010293 	0.741629	2.10E-01	1.4046253	-5.97723	0.20382255	glycerol kinase-like 1
10350864	Sec16b	NM_001159986 	0.741629	2.10E-01	-1.4045767	-5.97729	-0.18185662	SEC16 homolog B (S. cerevisiae)
10604897		ENSMUST00000158552 	0.741629	2.10E-01	1.4045293	-5.97735	0.81220977	
10357220	Tmem177	NM_175106 	0.741638	2.10E-01	-1.4043249	-5.9776	-0.27585039	transmembrane protein 177
10471735		ENSMUST00000156004 	0.741638	2.10E-01	-1.404315	-5.97761	-0.27628867	
10550332	Slc1a5	NM_009201 	0.741638	2.10E-01	1.4042942	-5.97763	0.44977309	"solute carrier family 1 (neutral amino acid transporter), member 5"
10446334	Glcci1	NM_001286728 	0.741679	2.10E-01	1.4041775	-5.97778	0.79753606	glucocorticoid induced transcript 1
10339564		---	0.741686	2.10E-01	-1.4040955	-5.97788	-0.25884727	
10607497	Suclg2	NM_011507 	0.741823	2.10E-01	-1.4038825	-5.97814	-0.31080516	"succinate-Coenzyme A ligase, GDP-forming, beta subunit"
10339042		---	0.741874	2.10E-01	-1.4037	-5.97836	-0.75454569	
10345706	Cnot11	NM_028043 	0.741874	2.10E-01	-1.4036808	-5.97838	-0.49543855	"CCR4-NOT transcription complex, subunit 11"
10410506	Rpl9	NM_011292 	0.741906	2.10E-01	-1.4035385	-5.97856	-0.34969168	ribosomal protein L9
10394102	Wdr45b	NM_025793 	0.741906	2.10E-01	-1.4034564	-5.97866	-0.23158479	WD repeat domain 45B
10473779	Celf1	NM_001244891 	0.741906	2.10E-01	-1.4034225	-5.9787	-0.31209124	"CUGBP, Elav-like family member 1"
10361824		---	0.742142	2.10E-01	-1.4030898	-5.9791	-0.21363638	
10339108		---	0.742142	2.10E-01	-1.4030363	-5.97917	-0.85035005	
10368759	Cdk19os	ENSMUST00000143103 	0.742157	2.11E-01	-1.4029093	-5.97932	-0.16979926	"cyclin-dependent kinase 19, opposite strand"
10372648	Lyz2	NM_017372 	0.742157	2.11E-01	1.4028438	-5.9794	0.39718769	lysozyme 2
10460735	BC048609	NM_001111317 	0.742157	2.11E-01	1.402795	-5.97946	0.29443745	cDNA sequence BC048609
10526735	Zscan21	NM_001044703 	0.742214	2.11E-01	-1.4026629	-5.97962	-0.33111711	zinc finger and SCAN domain containing 21
10583806		---	0.742234	2.11E-01	1.4025676	-5.97974	0.73968799	
10465244	Malat1	NR_002847 	0.742463	2.11E-01	1.4022631	-5.98011	0.19825173	metastasis associated lung adenocarcinoma transcript 1 (non-coding RNA)
10560043	Zfp329	NM_026046 	0.742475	2.11E-01	-1.4021579	-5.98024	-0.4089623	zinc finger protein 329
10341180		---	0.742475	2.11E-01	1.4021009	-5.98031	0.36829544	
10342515		---	0.742773	2.11E-01	-1.4017272	-5.98076	-0.75389853	
10592162		ENSMUST00000184601 	0.742839	2.11E-01	-1.4015859	-5.98093	-0.20912467	
10468300	Calhm1	NM_001081271 	0.743021	2.11E-01	1.4013287	-5.98124	0.20735111	calcium homeostasis modulator 1
10340097		---	0.743081	2.11E-01	-1.4011937	-5.98141	-0.9555653	
10479458	Gid8	NM_029607 	0.743169	2.11E-01	-1.4009958	-5.98165	-0.53500082	GID complex subunit 8
10359027	Lhx4	NM_010712 	0.743169	2.11E-01	-1.4008561	-5.98182	-0.23673109	LIM homeobox protein 4
10576218	Cpne7	NM_170684 	0.743169	2.11E-01	1.4008049	-5.98188	0.28658715	copine VII
10349832		XM_006530039 	0.743169	2.11E-01	-1.4007566	-5.98194	-0.46082418	
10571045	Gm17484	ENSMUST00000167899 	0.743169	2.11E-01	-1.4007292	-5.98197	-0.38068431	"predicted gene, 17484"
10528120	Dmtf1	NM_001110327 	0.743225	2.11E-01	-1.4005981	-5.98213	-0.43459887	cyclin D binding myb-like transcription factor 1
10339447		---	0.743598	2.11E-01	-1.4000217	-5.98283	-0.84905506	
10341666		---	0.743598	2.11E-01	-1.3999774	-5.98289	-1.50814535	
10383999	Mrps24	NM_026080 	0.743598	2.11E-01	-1.3999235	-5.98295	-0.68201897	mitochondrial ribosomal protein S24
10389283	Lhx1	NM_008498 	0.743598	2.11E-01	-1.3998448	-5.98305	-0.22026817	LIM homeobox protein 1
10460194		ENSMUST00000101958 	0.743598	2.11E-01	1.3997737	-5.98314	0.66656522	
10340766		---	0.743598	2.11E-01	1.3997164	-5.98321	0.23685665	
10433578	Snn	NM_009223 	0.743598	2.11E-01	-1.3996557	-5.98328	-0.38440785	stannin
10339144		---	0.743598	2.11E-01	-1.3996249	-5.98332	-0.95036063	
10531177	Adamts3	NM_001081401 	0.743785	2.12E-01	-1.3993622	-5.98364	-0.16471073	"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 3"
10565204	Bnc1	NM_007562 	0.743955	2.12E-01	1.3990676	-5.98399	0.25405159	basonuclin 1
10399407	Vsnl1	NM_012038 	0.743955	2.12E-01	1.3988869	-5.98421	0.19858811	visinin-like 1
10579548	Unc13a	ENSMUST00000030170 	0.743955	2.12E-01	-1.398776	-5.98435	-0.53222337	unc-13 homolog A (C. elegans)
10599876	Ctag2	NM_027302 	0.743955	2.12E-01	-1.3987741	-5.98435	-0.30060535	cancer/testis antigen 2
10344572		---	0.743955	2.12E-01	-1.3986147	-5.98455	-1.35667986	
10460085	Cndp2	NM_001289531 	0.743955	2.12E-01	-1.398562	-5.98461	-0.28652446	CNDP dipeptidase 2 (metallopeptidase M20 family)
10358064	Ipo9	NM_153774 	0.743955	2.12E-01	-1.3984795	-5.98471	-0.32673193	importin 9
10409869	Tpbpb	AY034576 	0.743955	2.12E-01	-1.3984171	-5.98479	-0.17361783	trophoblast specific protein beta
10338423		---	0.743955	2.12E-01	-1.3984036	-5.9848	-1.78980428	
10564183	Snord116l2///Snord116l1///Snord116	ENSMUST00000177737 	0.743955	2.12E-01	1.3983974	-5.98481	0.2549403	"small nucleolar RNA, C/D box 116-like 2///small nucleolar RNA, C/D box 116-like 1///small nucleolar RNA, C/D box 116"
10381416	Rnd2	NM_009708 	0.743955	2.12E-01	1.39805	-5.98523	0.36155088	Rho family GTPase 2
10386376	Wnt3a	NM_009522 	0.743955	2.12E-01	-1.3979099	-5.9854	-0.30578502	"wingless-type MMTV integration site family, member 3A"
10358587	Hmcn1	NM_001024720 	0.743955	2.12E-01	-1.3978917	-5.98542	-0.18488564	hemicentin 1
10585381	Slc35f2	NM_028060 	0.743955	2.12E-01	1.3978012	-5.98553	0.66309833	"solute carrier family 35, member F2"
10518361	Gm13034///Smarca5-ps///Smarca5	NM_053124 	0.743955	2.12E-01	1.3975644	-5.98582	0.43789612	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5 pseudogene///SWI/SNF related, matrix associated, actin depenent ragulator of chromatin, subfamily a, member 5, pseudogene///SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5"
10442250	Zfp229	NM_001164676 	0.743955	2.12E-01	-1.397561	-5.98583	-0.4592744	zinc finger protein 229
10515072	Rnf11	NM_013876 	0.743955	2.12E-01	1.3974782	-5.98593	0.25905888	ring finger protein 11
10467041	Asah2	NM_018830 	0.743955	2.12E-01	1.3974611	-5.98595	0.34994577	N-acylsphingosine amidohydrolase 2
10405820	1810034E14Rik	NR_045798 	0.743955	2.12E-01	-1.3974158	-5.986	-0.53219561	RIKEN cDNA 1810034E14 gene
10341338		---	0.743955	2.12E-01	-1.3973417	-5.98609	-0.2977656	
10474483	Olfr1279	NM_146393 	0.743955	2.12E-01	1.3973097	-5.98613	0.17063117	olfactory receptor 1279
10384622	Ehbp1	NM_001252515 	0.743955	2.12E-01	-1.3972982	-5.98614	-0.17278351	EH domain binding protein 1
10606744	Rps2	ENSMUST00000117512 	0.743955	2.12E-01	-1.3972836	-5.98616	-0.2694508	ribosomal protein S2
10460202	Suv420h1	NM_001167885 	0.743955	2.12E-01	-1.3972794	-5.98617	-0.20872201	suppressor of variegation 4-20 homolog 1 (Drosophila)
10340404		---	0.743955	2.12E-01	1.3972316	-5.98623	1.24589013	
10445528	BC040756	BC040756 	0.743955	2.12E-01	-1.3972187	-5.98624	-0.33551415	cDNA sequence BC040756
10340010		---	0.743955	2.12E-01	-1.3971389	-5.98634	-0.29690886	
10530870	Epha5	XM_006534774 	0.743955	2.12E-01	1.3970918	-5.9864	0.16591068	Eph receptor A5
10464688	Ankrd13d	NM_026720 	0.744035	2.12E-01	-1.396936	-5.98658	-0.35099021	"ankyrin repeat domain 13 family, member D"
10373709	Eif4enif1	NM_001166547 	0.744042	2.12E-01	-1.3967448	-5.98682	-0.36727789	eukaryotic translation initiation factor 4E nuclear import factor 1
10444802	H2-Q2	NM_010392 	0.744042	2.12E-01	1.3967121	-5.98686	0.277325	"histocompatibility 2, Q region locus 2"
10473270		ENSMUST00000118678 	0.744042	2.12E-01	-1.3967048	-5.98687	-0.19893283	
10432180	Ccnt1	NM_009833 	0.744047	2.12E-01	-1.3965518	-5.98705	-0.64643566	cyclin T1
10490773	Hnrnph2	NM_019868 	0.744047	2.12E-01	1.3964909	-5.98713	0.46540412	heterogeneous nuclear ribonucleoprotein H2
10498576	Lxn	NM_016753 	0.744047	2.12E-01	1.3964752	-5.98714	0.30844838	latexin
10603009	Gm11517///Uba52	NM_019883 	0.744178	2.12E-01	-1.3962109	-5.98747	-0.24822077	ubiquitin A-52 residue ribosomal protein fusion product 1 pseudogene///ubiquitin A-52 residue ribosomal protein fusion product 1
10539795	Gkn2	NM_025467 	0.744178	2.12E-01	-1.3961211	-5.98757	-0.17719331	gastrokine 2
10472044		ENSMUST00000120828 	0.744178	2.12E-01	1.3961196	-5.98758	0.2106359	
10577030	Cars2	XM_006508894 	0.744193	2.12E-01	-1.3960292	-5.98769	-0.43076139	cysteinyl-tRNA synthetase 2 (mitochondrial)(putative)
10578324	Mtus1	NM_001005863 	0.744254	2.13E-01	-1.3957995	-5.98796	-0.16802048	mitochondrial tumor suppressor 1
10578962	Gm10661	AK166451 	0.744254	2.13E-01	-1.395772	-5.988	-0.3850741	predicted gene 10661
10585599	Imp3	NM_133976 	0.744254	2.13E-01	-1.3957436	-5.98803	-0.3561816	"IMP3, U3 small nucleolar ribonucleoprotein"
10340707		---	0.744258	2.13E-01	-1.3956646	-5.98813	-1.19254454	
10422067	Fbxl3	NM_015822 	0.744358	2.13E-01	-1.3954907	-5.98834	-0.29721976	F-box and leucine-rich repeat protein 3
10473187	Prdx6b	NM_177256 	0.744436	2.13E-01	1.3953269	-5.98854	0.2214148	peroxiredoxin 6B
10481682	Ttc16	NM_001290563 	0.744436	2.13E-01	1.3952304	-5.98866	0.23385344	tetratricopeptide repeat domain 16
10594538	Plekho2	AK172714 	0.744436	2.13E-01	-1.3951884	-5.98871	-0.15720415	"pleckstrin homology domain containing, family O member 2"
10362436	Trdn	NM_029726 	0.744478	2.13E-01	-1.3950715	-5.98885	-0.22057567	triadin
10490116		ENSMUST00000138288 	0.744695	2.13E-01	1.3947803	-5.9892	0.19428131	
10547191	Tmem72	NM_178768 	0.744741	2.13E-01	-1.3946589	-5.98935	-0.280139	transmembrane protein 72
10380524	Slc35b1	NM_016752 	0.74489	2.13E-01	1.3944359	-5.98962	0.54452216	"solute carrier family 35, member B1"
10341813		---	0.744956	2.13E-01	-1.3942436	-5.98985	-0.21691899	
10596014	Cldn18	NM_001194921 	0.744956	2.13E-01	1.3940915	-5.99004	0.22209981	claudin 18
10605753	Fam90a1b	ENSMUST00000044989 	0.744956	2.13E-01	-1.3940711	-5.99006	-0.16771712	"family with sequence similarity 90, member A1B"
10343969		---	0.744956	2.13E-01	-1.3940707	-5.99006	-0.5827725	
10564667	Ntrk3	NM_008746 	0.745017	2.13E-01	-1.3939104	-5.99026	-0.1575616	"neurotrophic tyrosine kinase, receptor, type 3"
10465638	Naa40	NM_027643 	0.745017	2.13E-01	1.3937253	-5.99048	0.25285723	"N(alpha)-acetyltransferase 40, NatD catalytic subunit"
10405847		---	0.745017	2.13E-01	1.3936428	-5.99058	0.20243887	
10526014	Sfswap	NM_172276 	0.745017	2.13E-01	-1.3936278	-5.9906	-0.25365224	"splicing factor, suppressor of white-apricot homolog (Drosophila)"
10580486	Brd7	NM_012047 	0.745017	2.13E-01	-1.393597	-5.99064	-0.37242496	bromodomain containing 7
10480421	A130006I12Rik	ENSMUST00000091396 	0.745017	2.13E-01	1.3932917	-5.99101	0.23796163	RIKEN cDNA A130006I12 gene
10469237	Mir466	NR_030150 	0.745017	2.13E-01	-1.3932093	-5.99111	-0.20770172	microRNA 466
10372417	Atxn7l3b	NM_001033474 	0.745017	2.13E-01	-1.3931585	-5.99117	-0.7445253	ataxin 7-like 3B
10339779		---	0.745017	2.13E-01	-1.3931486	-5.99118	-1.5417607	
10547926	Cops7a	NM_012003 	0.745017	2.13E-01	-1.3931402	-5.99119	-0.32679816	COP9 signalosome subunit 7A
10338409		---	0.745017	2.13E-01	-1.393125	-5.99121	-1.33699626	
10549877		---	0.745017	2.13E-01	-1.3931022	-5.99124	-0.24870517	
10562480	Nudt19	NM_033080 	0.745017	2.13E-01	1.3930026	-5.99136	0.19740851	nudix (nucleoside diphosphate linked moiety X)-type motif 19
10349569		---	0.745017	2.13E-01	1.3929375	-5.99144	0.20468878	
10400023	Tspan13	NM_025359 	0.745017	2.13E-01	-1.3928884	-5.9915	-0.9902335	tetraspanin 13
10520946	Plb1	NM_001081407 	0.74541	2.14E-01	1.3924223	-5.99206	0.17147528	phospholipase B1
10440168	Olfr197	NM_146484 	0.745477	2.14E-01	1.3921859	-5.99235	0.18591141	olfactory receptor 197
10423919	4930555K19Rik	AK016133 	0.745477	2.14E-01	-1.3921037	-5.99245	-0.44722426	RIKEN cDNA 4930555K19 gene
10564089	Snord115	ENSMUST00000102015 	0.745477	2.14E-01	1.3920976	-5.99246	0.45125973	"small nucleolar RNA, C/D Box 115 cluster"
10354372	Myl6///Myl6	NM_010860 	0.745477	2.14E-01	1.3920088	-5.99256	0.48665835	"myosin, light polypeptide 6, alkali, smooth muscle and non-muscle///myosin, light polypeptide 6, alkali, smooth muscle and non-muscle"
10340564		---	0.745477	2.14E-01	-1.3919149	-5.99268	-0.34125629	
10342586		---	0.745477	2.14E-01	-1.3919078	-5.99269	-0.17338425	
10379321	Rab11fip4	NM_175543 	0.745524	2.14E-01	1.3917716	-5.99285	0.25877214	RAB11 family interacting protein 4 (class II)
10389507	Vmp1	NM_029478 	0.745524	2.14E-01	1.3916476	-5.993	0.41255373	vacuole membrane protein 1
10338295		---	0.745524	2.14E-01	1.3915157	-5.99316	0.3680115	
10544823		---	0.745524	2.14E-01	-1.3914307	-5.99327	-0.24167443	
10576816	Cd209b	NM_001037800 	0.745524	2.14E-01	-1.3914001	-5.9933	-0.17876079	CD209b antigen
10535739	Usp12	NM_011669 	0.745524	2.14E-01	-1.3913649	-5.99335	-0.3930582	ubiquitin specific peptidase 12
10356170		---	0.745524	2.14E-01	-1.3913379	-5.99338	-0.48080656	
10464504	Lrp5	NM_008513 	0.745595	2.14E-01	1.3911926	-5.99355	0.17709919	low density lipoprotein receptor-related protein 5
10424860	Mroh1	NM_001162489 	0.745605	2.14E-01	1.3911084	-5.99366	0.2153984	maestro heat-like repeat family member 1
10582626	Abcb10	NM_019552 	0.745676	2.14E-01	1.3909631	-5.99383	0.22930131	"ATP-binding cassette, sub-family B (MDR/TAP), member 10"
10339385		---	0.745695	2.14E-01	1.3908696	-5.99395	1.06474744	
10344285		---	0.745718	2.14E-01	1.3907716	-5.99406	0.20310601	
10339111		---	0.745754	2.14E-01	1.3905665	-5.99431	0.39260348	
10339735		---	0.745754	2.14E-01	1.3905483	-5.99433	0.31390398	
10558090	Tacc2	NM_001004468 	0.745754	2.14E-01	-1.3904106	-5.9945	-0.27535656	"transforming, acidic coiled-coil containing protein 2"
10340237		---	0.745754	2.14E-01	-1.390407	-5.99451	-0.85997755	
10401673	Tgfb3	NM_009368 	0.745754	2.14E-01	1.3903632	-5.99456	0.33498052	"transforming growth factor, beta 3"
10526106	Vkorc1l1	NM_001001327 	0.745851	2.14E-01	-1.3901925	-5.99477	-0.37244344	"vitamin K epoxide reductase complex, subunit 1-like 1"
10560315	Ppp5c	NM_011155 	0.745871	2.14E-01	-1.3900158	-5.99498	-0.56876442	"protein phosphatase 5, catalytic subunit"
10507894	Rragc	ENSMUST00000133445 	0.745871	2.14E-01	1.3899488	-5.99506	0.27066294	Ras-related GTP binding C
10425109	1700041B01Rik	AK018845 	0.745871	2.14E-01	1.3899484	-5.99506	0.20946107	RIKEN cDNA 1700041B01 gene
10526754	Ap4m1	NM_021392 	0.745885	2.14E-01	1.3897846	-5.99526	0.57159612	"adaptor-related protein complex AP-4, mu 1"
10338548		---	0.745885	2.14E-01	-1.3897823	-5.99526	-0.23974502	
10339041		---	0.745885	2.14E-01	1.3896822	-5.99538	0.49235362	
10343847		---	0.745885	2.14E-01	-1.3895468	-5.99555	-0.16871867	
10571114	Erlin2	NM_153592 	0.745885	2.14E-01	-1.3894743	-5.99564	-0.3298541	ER lipid raft associated 2
10480999	Sdccag3	NM_001085407 	0.745885	2.14E-01	1.3893713	-5.99576	0.25472819	serologically defined colon cancer antigen 3
10538394	Plekha8	NM_001001335 	0.745885	2.14E-01	-1.3892409	-5.99592	-0.30499724	"pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 8"
10477061	Srxn1	NM_029688 	0.745885	2.14E-01	1.3892232	-5.99594	0.2822753	sulfiredoxin 1 homolog (S. cerevisiae)
10527009	Chst12	NM_021528 	0.745885	2.14E-01	1.3891791	-5.99599	0.59363137	carbohydrate sulfotransferase 12
10342787		---	0.745885	2.14E-01	-1.389125	-5.99606	-0.3603574	
10425501		ENSMUST00000082653 	0.745885	2.14E-01	-1.3891156	-5.99607	-0.17470053	
10342346		---	0.746106	2.15E-01	-1.3887269	-5.99654	-0.40852444	
10343386		---	0.746106	2.15E-01	1.3886127	-5.99668	1.72808892	
10584674	Mcam	NM_023061 	0.746106	2.15E-01	-1.3886009	-5.99669	-0.17659626	melanoma cell adhesion molecule
10479362	Rps21	NM_025587 	0.746106	2.15E-01	-1.3885981	-5.9967	-0.20107182	ribosomal protein S21
10402334	9330161L09Rik	ENSMUST00000056140 	0.746108	2.15E-01	1.3885163	-5.9968	0.27169918	RIKEN cDNA 9330161L09 gene
10340367		---	0.746108	2.15E-01	-1.3884466	-5.99688	-1.51692665	
10528951	Adgrf3	NM_001014394 	0.746109	2.15E-01	1.3882818	-5.99708	0.2048522	adhesion G protein-coupled receptor F3
10597323	Arpp21	NM_001177616 	0.746109	2.15E-01	-1.3882096	-5.99717	-0.17342608	"cyclic AMP-regulated phosphoprotein, 21"
10338329		---	0.746109	2.15E-01	-1.3881745	-5.99721	-0.24585947	
10359084	Cep350	NM_001039184 	0.746109	2.15E-01	-1.3880767	-5.99733	-0.8550219	centrosomal protein 350
10550453	Ceacam14	NM_025957 	0.746109	2.15E-01	-1.3879824	-5.99744	-0.17149011	carcinoembryonic antigen-related cell adhesion molecule 14
10565890	Dnajb13	NM_153527 	0.746109	2.15E-01	1.3879313	-5.99751	0.33272525	DnaJ heat shock protein family (Hsp40) member B13
10485514	Caprin1	NM_001111289 	0.746109	2.15E-01	-1.3878708	-5.99758	-0.3908136	cell cycle associated protein 1
10573451	Syce2	NM_001168244 	0.746109	2.15E-01	1.3877812	-5.99769	0.38537187	synaptonemal complex central element protein 2
10432527	Cers5	NM_028015 	0.746109	2.15E-01	1.3877765	-5.99769	0.39189571	ceramide synthase 5
