	GeneSymbol_GSM2386506_Kupper.txt	mRNA_Accession_GSM2386506_Kupper.txt	adj.P.Val_GSM2386506_Kupper.txt	logFC_GSM2386506_Kupper.txt	GeneSymbol_GSE47045_GEO2R_TRM_v_TN_Carbone.txt	mRNA_Accession_GSE47045_GEO2R_TRM_v_TN_Carbone.txt	adj.P.Val_GSE47045_GEO2R_TRM_v_TN_Carbone.txt	logFC_GSE47045_GEO2R_TRM_v_TN_Carbone.txt	GeneSymbol_GSE79858_Slansky_TIL_v_TN.txt	mRNA_Accession_GSE79858_Slansky_TIL_v_TN.txt	adj.P.Val_GSE79858_Slansky_TIL_v_TN.txt	logFC_GSE79858_Slansky_TIL_v_TN.txt	GeneSymbol_GSE_Anderson_TIL_v_Naive.txt	mRNA_Accession_GSE_Anderson_TIL_v_Naive.txt	adj.P.Val_GSE_Anderson_TIL_v_Naive.txt	logFC_GSE_Anderson_TIL_v_Naive.txt
2645	Ccnyl1	ENSMUST00000114077	0.6403	0.39519633	Ccnyl1	NM_001097644	0.871341	0.19305023	Ccnyl1	NM_001097644	0.0362983	1.14	Ccnyl1	NM_001097644	0.0644	1.6613714
2646	Ccpg1	NM_028181	0.17585	-1.0031165	Ccpg1	NM_001114328	0.719037	-0.64008021	Ccpg1	NM_001114328	0.00112026	-1.23	Ccpg1	NM_001114328	0.31098	-0.54287135
2647	Ccr1	NM_009912	0.1959	1.95144433	Ccr1	NM_009912	0.505409	0.27599252	Ccr1	NM_009912	0.13819706	1.11	Ccr1	NM_009912	0.022265	2.9081231999999995
2648	Ccr10	NM_007721	0.9558	0.102951	Ccr10	NM_007721	0.588851	0.24538665	Ccr10	NM_007721	0.67626245	-0.09	Ccr10	NM_007721	0.302	-0.41665630000000003
2649	Ccr1l1	NM_007718	0.9737	-0.037828	Ccr1l1	NM_007718	0.78703	0.19985625	Ccr1l1	NM_007718	0.69809182	-0.187	Ccr1l1	NM_007718	0.679	-0.08435989999999999
2650	Ccr2	ENSMUST00000168841	0.0861	4.65531233	Ccr2	NM_009915	0.003322	2.79500922	Ccr2	NM_009915	0.013945500000000001	-2.18	Ccr2	NM_009915	0.09639199999999999	2.1403765999999997
2651	Ccr3	NM_009914	0.5407	-0.31247933	Ccr3	NM_009914	0.8344379999999999	0.13712841	Ccr3	NM_009914	0.02296971	-0.7929999999999999	Ccr3	NM_009914	0.49200000000000005	0.1327699
2652	Ccr4	NM_009916	0.5348	-0.30900267	Ccr4	NM_009916	0.531792	-0.68972329	Ccr4	NM_009916	0.91630441	-0.0233	Ccr4	NM_009916	0.359	-0.3483711
2653	Ccr5	NM_009917	0.0716	4.12006833	Ccr5	NM_009917	0.000792	4.8740731	Ccr5	NM_009917	0.02983943	-0.603	Ccr5	NM_009917	0.0036868766666666667	4.282972433333334
2654	Ccr6	NM_009835	0.9361	0.09012267	Ccr6	NM_001190333	0.7999029999999999	0.16748015	Ccr6	NM_001190333	0.77464765	-0.0533	Ccr6	NM_001190333	0.415	-0.2710857
2655	Ccr7	NM_007719	0.3394	-1.630165	Ccr7	NM_007719	0.02436	-2.65809029	Ccr7	NM_007719	0.12603304	-1.13	Ccr7	NM_007719	0.0166	-1.1893105
2656	Ccr8	NM_007720	0.147	4.401383	Ccr8	NM_007720	0.082816	3.39770266	Ccr8	NM_007720	0.00074821	2.21	Ccr8	NM_007720	3.75e-06	4.4492693
2657	Ccr9	NM_001166625	0.0432	-2.54989733	Ccr9	NM_001166625	0.0012460000000000001	-4.19680968	Ccr9	NM_001166625	0.00102685	-1.11	Ccr9	NM_001166625	4.8518e-05	-4.585457160000001
2658	Ccrl2	NM_017466	0.2002	2.17757033	Ccrl2	NM_017466	0.8715440000000001	0.18743946	Ccrl2	NM_017466	0.0060481	2.0	Ccrl2	NM_017466	1.44e-06	6.222576
2659	Ccs	NM_016892	0.2735	-1.83600233	Ccs	NM_016892	0.584535	-0.4037418	Ccs	NM_016892	0.25609926	-0.38299999999999995	Ccs	NM_016892	0.0465	0.6295791999999999
2660	Cct2	NM_007636	0.6809	-0.349958	Cct2	NM_007636	0.782723	-0.28923592	Cct2	NM_007636	0.00789901	0.5670000000000001	Cct2	NM_007636	0.28633333333333333	0.28090373333333335
2661	Cct3	NM_009836	0.8325	0.13458233	Cct3	NM_009836	0.7356229999999999	-0.46865575	Cct3	NM_009836	0.00438173	0.977	Cct3	NM_009836	0.7538571428571429	-0.011579614285714284
2662	Cct4	ENSMUST00000173867	0.3871	-0.61839333	Cct4	NM_009837	0.811227	0.2207661	Cct4	NM_009837	0.00809567	0.64	Cct4	NM_009837	0.5005242857142858	0.3436128142857143
2663	Cct5	ENSMUST00000022842	0.4946	-0.36047067	Cct5	NM_007637	0.9187540000000001	-0.11352305	Cct5	NM_007637	0.03112432	0.74	Cct5	NM_007637	0.693	0.07924819999999999
2664	Cct6a	NM_009838	0.8737	-0.23485499999999998	Cct6a	NM_009838	0.668784	-0.88975012	Cct6a	NM_009838	0.00319524	1.1	Cct6a	NM_009838	0.25885	-0.26044105
2665	Cct6b	NM_009839	0.8506	-0.124949	Cct6b	NM_001291242	0.89823	-0.08348553	Cct6b	NM_001291242	0.76849419	-0.09	Cct6b	NM_001291242	0.36	0.19293339999999998
2666	Cct7	NM_007638	0.3526	-0.73681867	Cct7	NM_007638	0.9208270000000001	0.15468904	Cct7	NM_007638	0.00127998	1.21	Cct7	NM_007638	0.23565	-0.2004801
2667	Cct8	NM_009840	0.5109	-0.35542167	Cct8	NM_009840	0.8556739999999999	-0.26973145	Cct8	NM_009840	0.06206007	0.397	Cct8	NM_009840	0.5335	0.2292013
2668	Cct8l1	NM_198621	0.9934	0.00821233	Cct8l1	NM_198621	0.880883	-0.090015	Cct8l1	NM_198621	0.49698649	-0.233	Cct8l1	NM_198621	0.249	-0.24127510000000002
2669	Ccz1	NM_177682	0.2023	-0.91677367	Ccz1	NM_177682	0.782673	0.3477384	Ccz1	NM_177682	0.10335859	0.5329999999999999	Ccz1	NM_177682	0.0429	1.0637686000000002
2670	Cd109	NM_153098	0.2876	1.35662067	Cd109	NM_153098	0.9529610000000001	-0.04844665	Cd109	NM_153098	0.02966884	0.79	Cd109	NM_153098	0.12204999999999999	0.76936825
2671	Cd14	ENSMUST00000061829	0.2083	3.18433333	Cd14	NM_009841	0.17555199999999999	0.77177631	Cd14	NM_009841	0.00133973	2.71	Cd14	NM_009841	0.00018	4.7593747
2672	Cd151	NM_009842	0.5127	0.933052	Cd151	NM_001111049	0.7938529999999999	0.26620246	Cd151	NM_001111049	0.01031979	1.41	Cd151	NM_001111049	0.14915166666666668	0.28740401666666665
2673	Cd160	NM_001163496	0.955	-0.32315167	Cd160	NM_001163496	0.836837	-0.14758876	Cd160	NM_001163496	0.11891294	0.64	Cd160	NM_001163496	0.13764567500000002	2.4390483
2674	Cd163	NM_001170395	0.3301	2.57104033	Cd163	NM_001170395	0.634892	-0.22386973	Cd163	NM_001170395	0.54248846	0.133	Cd163	NM_001170395	0.485	-0.1647856
2675	Cd163l1	NM_172909	0.76	-0.379312	Cd163l1	NM_172909	0.773474	0.22993112	Cd163l1	NM_172909	0.04449455	-0.58	Cd163l1	NM_172909	0.312	-0.27382629999999997
2676	Cd164	NM_016898	0.9004	0.08200667	Cd164	NM_016898	0.780716	0.57291719	Cd164	NM_016898	0.20357803	-0.22699999999999998	Cd164	NM_016898	0.031515	-0.6242384000000001
2677	Cd164l2	NM_027152	0.9161	-0.070671	Cd164l2	NM_027152	0.8044979999999999	0.20251447	Cd164l2	NM_027152	0.86217418	-0.0367	Cd164l2	NM_027152	0.639	-0.29367905
2678	Cd177	NM_026862	0.988	0.01738167	Cd177	NM_026862	0.812712	-0.1987259	Cd177	NM_026862	0.35015913	-0.19	Cd177	NM_026862	0.9359999999999999	-0.0264131
2679	Cd180	ENSMUST00000022124	0.474	2.095163	Cd180	NM_008533	0.933308	0.05151459	Cd180	NM_008533	0.1491863	0.627	Cd180	NM_008533	0.51	0.5563613000000001
2680	Cd19	NM_009844	0.9782	0.04307633	Cd19	NM_009844	0.843924	-0.13666728	Cd19	NM_009844	0.70449614	0.0667	Cd19	NM_009844	0.72	-0.1203032
2681	Cd1d1	ENSMUST00000029717	0.1606	-1.08279067	Cd1d1	NM_007639	0.993432	-0.01564741	Cd1d1	NM_007639	0.16850484	-0.35700000000000004	Cd1d1	NM_007639	0.25665	-0.9924904999999999
2682	Cd1d2	NM_007640	0.8851	0.118376	Cd1d2	NM_007640	0.535022	-0.50700398	Cd1d2	NM_007640	0.59702201	-0.15	Cd1d2	NM_001289449	0.6559999999999999	0.41840320000000003
2683	Cd2	NM_013486	0.3995	0.500564	Cd2	NM_013486	0.565897	0.38137682	Cd2	NM_013486	0.02148661	-0.727	Cd2	NM_013486	0.0198	-0.6125063000000001
2684	Cd200	NM_010818	0.2227	1.89742333	Cd200	NM_010818	0.7819619999999999	-0.19307804	Cd200	NM_010818	0.00058038	3.03	Cd200	NM_010818	8.45e-06	4.9204418
2685	Cd200r1	NM_021325	0.6318	0.35415167	Cd200r1	ENSMUST00000134625	0.855856	-0.09132796	Cd200r1	ENSMUST00000134625	0.00292926	0.9670000000000001	Cd200r1	NM_021325	0.006655	1.9868617
2686	Cd200r3	NM_001128132	0.8771	0.09882533	Cd200r3	NM_027578	0.7768149999999999	-0.13832664	Cd200r3	NM_027578	0.60283367	-0.13	Cd200r3	NM_001128132	0.2158	0.10572240000000002
2687	Cd200r4	NM_207244	0.6716	0.25252633	Cd200r4	NM_207244	0.729651	-0.18750674	Cd200r4	NM_207244	0.61812587	0.14	Cd200r4	NM_207244	0.0237	0.8328228999999999
2688	Cd207	NM_144943	0.7484	0.36747967	Cd207	NM_144943	0.826736	0.20116471	Cd207	NM_144943	0.44778582	-0.12300000000000001	Cd207	NM_144943	0.79	-0.072214
2689	Cd209a	NM_133238	0.1377	3.04986333	Cd209a	NM_133238	0.934318	-0.05689327	Cd209a	NM_133238	0.31203308	-0.22	Cd209a	NM_133238	0.0433	-0.48362879999999997
2690	Cd209b	NM_026972	0.7617	0.23895767	Cd209b	NM_001037800	0.745524	-0.17876079	Cd209b	NM_001037800	0.87660989	0.0267	Cd209b	NM_001037800	0.5178	-0.22787815000000003
2691	Cd209c	NM_130903	0.5741	0.824486	Cd209c	NM_130903	0.944161	0.05971532	Cd209c	NM_130903	0.22442173	-0.26	Cd209c	NM_130903	0.444	0.2078156
2692	Cd209d	ENSMUST00000011445	0.0421	3.341309	Cd209d	NM_130904	0.8833479999999999	0.08679465	Cd209d	NM_130904	0.78183675	-0.05	Cd209d	NM_130904	0.321	0.3024027
2693	Cd209e	NM_130905	0.4349	1.02612633	Cd209e	NM_130905	0.765545	-0.22732056	Cd209e	NM_130905	0.21970278	-0.267	Cd209e	NM_130905	0.114	-0.37216740000000004
2694	Cd209f	ENSMUST00000145007	0.6533	0.49914733	Cd209f	NM_026956	0.9410290000000001	0.10541452	Cd209f	NM_026956	0.92266819	-0.0267	Cd209f	NM_026956	0.6629999999999999	-0.2062507
2695	Cd209g	NM_027343	0.7231	0.23860467	Cd209g	NM_027343	0.695805	-0.22270359	Cd209g	NM_027343	0.0554721	-0.48	Cd209g	NM_027343	0.563	-0.2499458
2696	Cd22	NM_001043317	0.6459999999999999	0.255187	Cd22	NM_001043317	0.8386110000000001	0.10812542	Cd22	NM_001043317	0.01931568	-0.537	Cd22	NM_001043317	0.5045000000000001	-0.13444954999999997
2697	Cd226	NM_178687	0.6761	-0.87551733	Cd226	NM_001039149	0.181371	1.03248789	Cd226	NM_001039149	0.10727467	-0.937	Cd226	NM_001039148	0.159	-0.5220341
2698	Cd244	NM_018729	0.7785	1.30187733	Cd244	AF082803	0.0026	3.90110269	Cd244	AF082803	0.00043815	2.13	Cd244	NM_018729	3.552e-05	4.3837679
2699	Cd248	NM_054042	0.5321	0.412038	Cd248	NM_054042	0.8836229999999999	0.08940099	Cd248	NM_054042	0.66609967	-0.0867	Cd248	NM_054042	0.174	-0.9151002
2700	Cd24a	NM_009846	0.5750500000000001	1.076612665	Cd24a	NM_009846	0.8984639999999999	-0.28612071	Cd24a	NM_009846	0.02673185	-4.24	Cd24a	NM_009846	0.028751233333333334	2.4393413666666666
2701	Cd27	NM_001033126	0.9321	-0.169763	Cd27	NM_001033126	0.100865	-1.92449309	Cd27	NM_001033126	0.02848422	-0.43700000000000006	Cd27	NM_001033126	0.42	-0.24226889999999998
2702	Cd274	NM_021893	0.162	1.596421	Cd274	NM_021893	0.27779499999999996	0.80802438	Cd274	NM_021893	0.32912599	-0.373	Cd274	NM_021893	0.0288	2.1075526
2703	Cd276	NM_133983	0.5870000000000001	0.31120833	Cd276	NM_133983	0.930502	-0.10082522	Cd276	NM_133983	0.75258286	0.0567	Cd276	NM_133983	0.741	0.0923552
2704	Cd28	NM_007642	0.2023	1.18460833	Cd28	NM_007642	0.28021999999999997	1.10672587	Cd28	NM_007642	0.01135636	-0.8	Cd28	NM_007642	0.00827	1.0240823
2705	Cd2ap	NM_009847	0.485	-0.57132433	Cd2ap	NM_009847	0.054278999999999994	-1.56217484	Cd2ap	NM_009847	0.23681037	0.353	Cd2ap	NM_009847	0.31841	-1.0371461000000002
2706	Cd2bp2	NM_027353	0.5331	-0.34498533	Cd2bp2	NM_001285905	0.692603	-0.40871675	Cd2bp2	NM_001285905	0.32526626	0.233	Cd2bp2	NM_001285905	0.12276666666666668	0.5934400999999999
2707	Cd300a	NM_170758	0.4338	0.80786933	Cd300a	NM_170758	0.940301	0.04931366	Cd300a	NM_170758	0.59895126	-0.107	Cd300a	NM_170758	0.15100000000000002	0.08513855000000006
2708	Cd300lb	NM_199221	0.9435	-0.056509	Cd300lb	NM_199221	0.778931	0.22188533	Cd300lb	NM_199221	0.06174905	0.57	Cd300lb	NM_001037138	0.45	0.4167146
2709	Cd300ld	ENSMUST00000045075	0.3079	0.6637109999999999	Cd300ld	NM_145437	0.891862	0.07737871	Cd300ld	NM_145437	0.50624623	0.15	Cd300ld	NM_145437	0.922	-0.0886082
2710	Cd300lf	NM_001169153	0.5439	0.32126733	Cd300lf	NM_001169153	0.939485	-0.06153655	Cd300lf	NM_001169153	0.26954599	0.17300000000000001	Cd300lf	NM_001169153	0.802	0.21698989999999999
2711	Cd300lg	NM_001160711	0.3553	0.59037933	Cd300lg	NM_001160711	0.783776	0.20430248	Cd300lg	NM_001160711	0.23350099	-0.36	Cd300lg	NM_001160711	0.48	-0.1944524
2712	Cd302	NM_025422	0.8797	0.12961467	Cd302	NM_001290660	0.41201800000000005	-0.4724514	Cd302	NM_001290660	0.92716713	-0.0233	Cd302	NM_001290660	0.609	-0.05872159999999997
2713	Cd320	NM_019421	0.2943	-0.71136233	Cd320	NM_019421	0.871591	-0.14291602	Cd320	NM_019421	0.44155119	0.15	Cd320	NM_019421	0.3606	0.29889584999999996
2714	Cd33	NM_001111058	0.5717	1.63429233	Cd33	NM_001111058	0.960836	0.03385492	Cd33	NM_001111058	0.32324229	-0.183	Cd33	NM_001111058	0.96	-0.0257211
2715	Cd34	NM_001111059	0.53395	1.071854665	Cd34	NM_001111059	0.818294	0.16784601	Cd34	NM_001111059	8.932e-05	4.07	Cd34	NM_001111059	0.226	2.0809831
2716	Cd36	NM_007643	0.1475	4.07530733	Cd36	NM_001159555	0.855856	-0.14624923	Cd36	NM_001159555	0.49257921	-0.23	Cd36	NM_001159555	0.04049333333333333	0.8032370333333333
2717	Cd37	ENSMUST00000033063	0.9665	0.04297667	Cd37	ENSMUST00000128823	0.662076	0.75621812	Cd37	ENSMUST00000128823	0.01412895	-0.653	Cd37	NM_001290802	0.07635	0.1022612
2718	Cd38	NM_007646	0.906	-0.231256	Cd38	NM_007646	0.843917	0.17852191	Cd38	NM_007646	0.02596457	1.13	Cd38	NM_007646	0.01090459	3.9117891
2719	Cd3d	NM_013487	0.3145	-0.96932967	Cd3d	NM_013487	0.8580260000000001	0.23660683	Cd3d	NM_013487	0.22253599	-0.22	Cd3d	NM_013487	0.46299999999999997	0.21172979999999997
2720	Cd3e	NM_007648	0.9898	0.01271667	Cd3e	NM_007648	0.654147	0.51698119	Cd3e	NM_007648	0.61691183	-0.0833	Cd3e	NM_007648	0.855	-0.0397024
2721	Cd3eap	NM_145822	0.8821	-0.16357667	Cd3eap	NM_145822	0.899388	-0.1311881	Cd3eap	NM_145822	0.24269291	0.24	Cd3eap	NM_145822	0.39299999999999996	-0.2750238
2722	Cd3g	NM_009850	0.8316	0.16810999999999998	Cd3g	NM_009850	0.19028499999999998	0.83405444	Cd3g	NM_009850	0.1130243	0.29	Cd3g	NM_009850	0.0219	0.5067767
2723	Cd4	NM_013488	0.6954	0.38075	Cd4	NM_013488	0.988266	0.01107234	Cd4	NM_013488	0.88484337	-0.0333	Cd4	NM_013488	0.05600381499999999	2.8553291499999998
2724	Cd40	NR_027852	0.8206	0.594892	Cd40	NM_011611	0.6555529999999999	0.2398736	Cd40	NM_011611	0.17899515	-0.22699999999999998	Cd40	NM_011611	0.22493333333333335	-0.5128722
2725	Cd40lg	NM_011616	0.1205	2.90210767	Cd40lg	NM_011616	0.625895	1.18422669	Cd40lg	NM_011616	0.59650912	-0.08	Cd40lg	NM_011616	0.982	0.0100427
2726	Cd44	NM_009851	0.0624	3.999845	Cd44	NM_001039150	0.000958	3.47035861	Cd44	NM_001039150	0.15852718	0.263	Cd44	NM_001039150	0.024707875	3.512196475
2727	Cd46	ENSMUST00000162650	0.6607	-1.043085	Cd46	NM_010778	0.656378	-0.2738098	Cd46	NM_010778	0.03618388	-0.72	Cd46	NM_010778	0.00445	-0.99705
2728	Cd47	ENSMUST00000084838	0.8229	-0.179308	Cd47	NM_010581	0.6809019999999999	0.32312728	Cd47	NM_010581	0.71894006	0.115	Cd47	NM_010581	0.26618	-1.06641252
2729	Cd48	ENSMUST00000068584	0.9058	-0.14073733	Cd48	NM_007649	0.900064	0.19872844	Cd48	NM_007649	0.73045431	-0.12300000000000001	Cd48	NM_007649	0.0057	0.7828746999999999
2730	Cd5	NM_007650	0.2176	-1.50068267	Cd5	NM_007650	0.678871	-0.52868014	Cd5	NM_007650	0.00872623	-0.877	Cd5	NM_007650	0.024	-0.5547419
2731	Cd52	NM_013706	0.9468	-0.05244067	Cd52	NM_013706	0.40977399999999997	0.50793574	Cd52	NM_013706	0.42791192	-0.12300000000000001	Cd52	NM_013706	0.0871	0.336491
2732	Cd53	NM_007651	0.3972	-0.42276433	Cd53	NM_007651	0.605426	-0.52548181	Cd53	NM_007651	0.04235321	-0.49	Cd53	NM_007651	0.1475	-1.1371948
2733	Cd55	NM_010016	0.3799	-2.190485	Cd55	NM_010016	0.001446	-3.37086124	Cd55	NM_010016	0.07692276	0.8170000000000001	Cd55	NM_010016	0.43337000000000003	-0.6742233750000001
2734	Cd59a	NM_001111060	0.7421	0.642791	Cd59a	NM_001111060	0.916178	-0.08645914	Cd59a	NM_001111060	0.24030997	-0.517	Cd59a	NM_001111060	0.4185	0.16696814999999998
2735	Cd5l	NM_009690	0.425	0.43034333	Cd5l	NM_009690	0.826736	-0.13575953	Cd5l	NM_009690	0.94412612	0.0133	Cd5l	NM_009690	0.154	-0.4230285
2736	Cd6	NM_009852	0.4259	0.39544733	Cd6	NM_001037801	0.9343469999999999	0.07402907	Cd6	NM_001037801	0.01691117	-0.92	Cd6	NM_001037801	0.0341	0.6812336999999999
2737	Cd68	NM_009853	0.1584	2.71140167	Cd68	NM_001291058	0.580521	0.69799713	Cd68	NM_001291058	0.04788535	1.13	Cd68	NM_001291058	0.000399	3.3692915
2738	Cd69	NM_001033122	0.2043	0.98877067	Cd69	NM_001033122	0.005741	2.65088503	Cd69	NM_001033122	0.00317067	-1.95	Cd69	NM_001033122	0.000308	1.7488941999999998
2739	Cd7	NM_009854	0.6924	-1.18991733	Cd7	NM_009854	0.37907399999999997	1.83632781	Cd7	NM_009854	0.00030292	-2.51	Cd7	NM_009854	0.00896	-0.5999131999999999
2740	Cd70	NM_011617	0.9934	-0.00618633	Cd70	NM_011617	0.9011549999999999	-0.10343919	Cd70	NM_011617	0.00831763	0.927	Cd70	NM_011617	0.00274	1.9201133999999997
2741	Cd72	NM_001110320	0.7675	-0.85372067	Cd72	NM_001110320	0.819235	0.30476982	Cd72	NM_001110320	0.18762337	-0.623	Cd72	NM_001110320	0.00139	-1.3326488
2742	Cd74	NM_001042605	0.0505	4.70244867	Cd74	NM_001042605	0.7242	0.52782438	Cd74	NM_001042605	0.3324072	0.52	Cd74	NM_001042605	0.0181	3.819231
2743	Cd79a	ENSMUST00000003469	0.9658	-0.04087867	Cd79a	NM_007655	0.780161	-0.50418757	Cd79a	NM_007655	0.52327968	-0.19	Cd79a	NM_007655	0.634	0.5327624
2744	Cd79b	ENSMUST00000044228	0.1154	-1.76545067	Cd79b	NM_008339	0.707048	-0.39691370000000004	Cd79b	NM_008339	0.00075033	-1.32	Cd79b	NM_008339	0.000587	-2.1666289
2745	Cd80	NM_009855	0.1154	1.28502067	Cd80	NM_009855	0.435884	0.7687491449999999	Cd80	NM_009855	0.03074375	1.6015	Cd80	NM_009855	0.08448917500000001	2.13187635
2746	Cd81	NM_133655	0.1205	2.51371467	Cd81	NM_133655	0.8759290000000001	-0.14355648	Cd81	NM_133655	0.00164973	2.72	Cd81	NM_133655	3.58e-06	3.9496641
2747	Cd82	NM_007656	0.2067	1.10639333	Cd82	NM_001136055	0.5856359999999999	0.81082733	Cd82	NM_001136055	0.08286909	-0.55	Cd82	NM_001136055	0.1631225	0.9259216
2748	Cd83	NM_009856	0.1154	3.27064733	Cd83	NM_001289915	0.945731	0.05728317	Cd83	NM_001289915	0.29537715	0.18	Cd83	NM_001289915	0.0026	3.8593062000000007
2749	Cd84	NM_013489	0.1108	-1.64103833	Cd84	NM_001289470	0.024085	-2.3707389	Cd84	NM_001289470	0.04649073	-1.03	Cd84	NM_001252472	0.11789999999999999	-1.2403732500000002
2750	Cd86	NM_019388	0.1687	3.54184567	Cd86	NM_019388	0.8888280000000001	0.07097259	Cd86	NM_019388	0.68735278	0.16	Cd86	NM_019388	0.0031049999999999997	1.74309125
2751	Cd8a	NM_001081110	0.6679	-0.30378467	Cd8a	NM_001081110	0.815712	-0.16534809	Cd8a	NM_001081110	0.98717233	-0.0033299999999999996	Cd8a	NM_001081110	0.21651199999999998	0.29332788
2752	Cd8b1	NM_009858	0.2537	-0.62569033	Cd8b1	NM_009858	0.470552	-0.54142563	Cd8b1	NM_009858	0.03047814	-0.647	Cd8b1	NM_009858	0.162	-0.3648882
2753	Cd9	NM_007657	0.4277	0.63548983	Cd9	NM_007657	0.688412	-0.19826299	Cd9	NM_007657	0.00023473	2.62	Cd9	NM_007657	0.19899999999999998	1.3746188
2754	Cd93	ENSMUST00000099269	0.227	1.69743267	Cd93	NM_010740	0.652698	0.25731293	Cd93	NM_010740	0.14283815	1.1	Cd93	NM_010740	0.34228919999999996	1.69399596
2755	Cd96	NM_032465	0.94	-0.23495033	Cd96	NM_032465	0.324121	0.62662472	Cd96	NM_032465	0.94332429	-0.02	Cd96	NM_032465	0.106	0.4859134
2756	Cd99l2	NM_001199349	0.8915	0.34591700000000003	Cd99l2	NM_001199349	0.33285	0.40828651	Cd99l2	NM_001199349	0.05550427	0.703	Cd99l2	NM_001199349	0.283175	0.15954002500000003
2757	Cda	ENSMUST00000030535	0.9075	0.087385	Cda	NM_028176	0.819218	0.25390817	Cda	NM_028176	0.10173136	0.42	Cda	NM_028176	0.8170000000000001	0.0729549
2758	Cdadc1	NM_001168535	0.3247	-1.12215567	Cdadc1	NM_001168535	0.984261	0.02080359	Cdadc1	NM_001168535	0.06977738	-0.5670000000000001	Cdadc1	NM_001168535	0.3644185714285714	-0.15100617142857145
2759	Cdan1	NM_026891	0.32	-0.56212	Cdan1	NM_026891	0.816805	0.24290713	Cdan1	NM_026891	0.06999004	-0.42	Cdan1	NM_026891	0.487	-0.39410590000000006
2760	Cdc123	ENSMUST00000043864	0.8216	-0.31662833	Cdc123	NM_133837	0.8671469999999999	-0.33629016	Cdc123	NM_133837	0.07071293	0.613	Cdc123	NM_133837	0.713	-0.1347939
2761	Cdc14a	NM_001080818	0.6937	0.39856267	Cdc14a	NM_001080818	0.189612	1.26944172	Cdc14a	NM_001080818	0.00033837	1.83	Cdc14a	NM_001080818	0.30032333333333333	0.8991288333333333
2762	Cdc14b	NM_172587	0.0458	-2.628579	Cdc14b	NM_001122989	0.435546	-1.21316125	Cdc14b	NM_001122989	0.00768336	-0.973	Cdc14b	NM_001122989	0.07652344999999999	-2.0009489
2763	Cdc16	NM_027276	0.1032	-1.359122	Cdc16	NM_027276	0.9859530000000001	-0.03415454	Cdc16	NM_027276	0.12160918	0.523	Cdc16	NM_027276	0.15460000000000002	-0.1652282
2764	Cdc20	NM_023223	0.9072	0.16093367	Cdc20	NM_023223	0.435546	0.53198605	Cdc20	NM_023223	0.00481789	1.5	Cdc20	NM_023223	0.0003175666666666666	2.4932056333333334
2765	Cdc20b	XM_138861	0.988	-0.01265	Cdc20b	NM_001281487	0.875899	-0.10647744	Cdc20b	NM_001281487	0.03412987	-0.5529999999999999	Cdc20b	NM_001281487	0.9109999999999999	-0.03517530000000001
2766	Cdc23	NM_178347	0.2494	-1.21206133	Cdc23	NM_178347	0.558439	-0.47860442	Cdc23	NM_178347	0.59794835	0.163	Cdc23	NM_178347	0.351	-0.4366487333333333
2767	Cdc25a	NM_007658	0.8019	-0.20283667	Cdc25a	NM_007658	0.35980300000000004	-0.49355559	Cdc25a	NM_007658	0.03231235	0.687	Cdc25a	NM_007658	0.4453333333333333	0.11540633333333332
2768	Cdc25b	NM_023117	0.126	-1.84548533	Cdc25b	NM_001111075	0.9278280000000001	-0.09630718	Cdc25b	NM_001111075	0.04551702	-0.42700000000000005	Cdc25b	NM_001111075	0.13699999999999998	1.0633584999999999
2769	Cdc25c	NM_009860	0.964	-0.040957	Cdc25c	NM_009860	0.92824	0.06557706	Cdc25c	NM_009860	0.00102685	2.42	Cdc25c	NM_009860	0.0013535	2.3195240000000004
2770	Cdc26	NM_139291	0.2738	-0.99114967	Cdc26	NM_139291	0.344905	-1.46106275	Cdc26	NM_139291	0.03823238	0.433	Cdc26	NM_139291	0.35725	0.3438505249999999
2771	Cdc27	NM_145436	0.7062	-0.312472	Cdc27	ENSMUST00000106961	0.46380699999999997	-0.78567393	Cdc27	ENSMUST00000106961	0.10675906	0.517	Cdc27	NM_001285988	0.192835	0.5491606500000001
2772	Cdc34	NM_177613	0.8417	-0.38377433	Cdc34	NM_177613	0.636789	-0.6090757	Cdc34	NM_177613	0.8107770000000001	-0.0533	Cdc34	NM_177613	0.096	0.7044315999999999
2773	Cdc37	NM_016742	0.8698	-0.262346	Cdc37	NM_016742	0.911684	0.20820650000000002	Cdc37	NM_016742	0.25988917	0.307	Cdc37	NM_016742	0.866	-0.0807975
2774	Cdc37l1	NM_025950	0.3396	-0.56542967	Cdc37l1	NM_025950	0.996151	-0.00692259	Cdc37l1	NM_025950	0.5472536	-0.17	Cdc37l1	NM_025950	0.284305	-0.31094715000000006
2775	Cdc40	NM_027879	0.5144	-0.481838	Cdc40	NM_027879	0.625147	-0.73911552	Cdc40	NM_027879	0.20576543	-0.29	Cdc40	NM_027879	0.28652500000000003	0.5465154249999999
2776	Cdc42	NM_009861	0.7917000000000001	-0.23153267	Cdc42	NM_009861	0.8911450000000001	0.14244943	Cdc42	NM_009861	0.70963376	0.0633	Cdc42	NM_001243769	0.07769999999999999	0.014329774999999989
2777	Cdc42bpa	ENSMUST00000111117	0.7022	1.064473	Cdc42bpa	NM_001033285	0.9888469999999999	0.01034665	Cdc42bpa	NM_001033285	0.00163933	1.28	Cdc42bpa	NM_001033285	0.311	0.09529960000000001
